,DGUID,Buddhist_total,Buddhist_men,Buddhist_women,Christian_total,Christian_men,Christian_women,Hindu_total,Hindu_men,Hindu_women,Jewish_total,Jewish_men,Jewish_women,Muslim_total,Muslim_men,Muslim_women,No_religion_total,No_religion_men,No_religion_women,Other_religions_total,Other_religions_men,Other_religions_women,Sikh_total,Sikh_men,Sikh_women,Indigenous_spirituality_total,Indigenous_spirituality_men,Indigenous_spirituality_women
108,2021A00032449,70.0,20.0,45.0,76365.0,37550.0,38815.0,0.0,0.0,0.0,15.0,15.0,0.0,1340.0,715.0,620.0,26840.0,14475.0,12365.0,235.0,95.0,135.0,0.0,0.0,0.0,15.0,0.0,10.0
109,2021A00032450,10.0,0.0,0.0,17645.0,8820.0,8825.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,20.0,15.0,5110.0,2750.0,2360.0,55.0,20.0,35.0,0.0,0.0,0.0,20.0,10.0,10.0
110,2021A00032451,15.0,0.0,10.0,28365.0,14320.0,14050.0,10.0,0.0,10.0,10.0,0.0,0.0,55.0,30.0,25.0,8000.0,4275.0,3730.0,70.0,45.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
111,2021A00032452,50.0,30.0,20.0,31735.0,15890.0,15845.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,105.0,80.0,11285.0,5945.0,5340.0,105.0,70.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
112,2021A00032453,70.0,15.0,50.0,37930.0,18730.0,19195.0,10.0,0.0,10.0,10.0,0.0,0.0,180.0,85.0,90.0,12085.0,6550.0,5535.0,40.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
113,2021A00032454,120.0,80.0,45.0,62430.0,30500.0,31930.0,0.0,0.0,0.0,0.0,0.0,0.0,1445.0,750.0,700.0,22715.0,11930.0,10780.0,215.0,100.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0
114,2021A00032455,30.0,25.0,0.0,24760.0,12275.0,12485.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,150.0,105.0,11805.0,6165.0,5635.0,85.0,45.0,35.0,0.0,0.0,0.0,10.0,10.0,0.0
115,2021A00032456,200.0,90.0,105.0,82840.0,40095.0,42745.0,45.0,25.0,20.0,45.0,25.0,20.0,1380.0,775.0,610.0,34290.0,18230.0,16060.0,225.0,115.0,105.0,0.0,0.0,0.0,10.0,0.0,0.0
116,2021A00032457,300.0,145.0,155.0,84430.0,40715.0,43710.0,100.0,55.0,45.0,50.0,25.0,20.0,2305.0,1180.0,1125.0,42360.0,21865.0,20500.0,245.0,115.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0
117,2021A00032458,4315.0,1905.0,2415.0,254715.0,119115.0,135600.0,2680.0,1330.0,1345.0,845.0,470.0,375.0,35380.0,18320.0,17055.0,128385.0,67500.0,60880.0,1440.0,690.0,755.0,405.0,225.0,180.0,0.0,0.0,0.0
118,2021A00032459,50.0,15.0,35.0,53105.0,25895.0,27210.0,15.0,10.0,10.0,30.0,15.0,10.0,1500.0,740.0,765.0,24265.0,12640.0,11625.0,95.0,45.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
119,2021A00032460,300.0,155.0,150.0,87710.0,41970.0,45740.0,10.0,0.0,0.0,25.0,15.0,20.0,5565.0,2760.0,2805.0,32560.0,16870.0,15690.0,250.0,130.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0
120,2021A00032461,125.0,65.0,65.0,47610.0,22380.0,25235.0,0.0,0.0,0.0,15.0,10.0,10.0,665.0,355.0,305.0,19685.0,10195.0,9490.0,195.0,100.0,90.0,0.0,0.0,0.0,25.0,20.0,0.0
121,2021A00032462,80.0,20.0,65.0,38985.0,20150.0,18835.0,10.0,0.0,10.0,30.0,15.0,15.0,50.0,40.0,10.0,14860.0,7810.0,7050.0,105.0,45.0,55.0,0.0,0.0,0.0,520.0,285.0,230.0
122,2021A00032463,75.0,50.0,20.0,38080.0,19435.0,18645.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,185.0,195.0,19400.0,10080.0,9315.0,115.0,55.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
123,2021A00032464,410.0,190.0,215.0,115555.0,56035.0,59520.0,150.0,85.0,65.0,115.0,50.0,65.0,6025.0,3100.0,2925.0,45345.0,23590.0,21750.0,515.0,245.0,265.0,20.0,15.0,0.0,0.0,0.0,0.0
124,2021A00032465,5940.0,2675.0,3265.0,280720.0,133695.0,147030.0,4140.0,1995.0,2145.0,2435.0,1135.0,1300.0,55620.0,28280.0,27345.0,77165.0,40930.0,36240.0,1280.0,630.0,655.0,2235.0,1105.0,1125.0,10.0,10.0,0.0
125,2021A00032466,28350.0,12580.0,15775.0,969945.0,451410.0,518540.0,35615.0,19215.0,16405.0,73900.0,36055.0,37840.0,233440.0,121145.0,112290.0,590140.0,310985.0,279165.0,9925.0,4610.0,5315.0,17820.0,9590.0,8225.0,220.0,80.0,135.0
126,2021A00032467,735.0,345.0,390.0,122810.0,59075.0,63730.0,525.0,270.0,255.0,300.0,160.0,140.0,8005.0,4020.0,3985.0,49655.0,25945.0,23705.0,395.0,165.0,235.0,345.0,185.0,160.0,15.0,15.0,0.0
127,2021A00032468,25.0,10.0,20.0,20325.0,10185.0,10135.0,0.0,0.0,0.0,15.0,0.0,15.0,140.0,75.0,65.0,8180.0,4355.0,3830.0,45.0,20.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
128,2021A00032469,15.0,0.0,15.0,16005.0,8080.0,7925.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,25.0,15.0,5790.0,3085.0,2705.0,40.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
129,2021A00032470,60.0,20.0,40.0,47575.0,22985.0,24595.0,10.0,10.0,0.0,25.0,15.0,0.0,430.0,240.0,190.0,18350.0,9620.0,8725.0,145.0,60.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0
130,2021A00032471,505.0,215.0,295.0,105975.0,51125.0,54855.0,1905.0,940.0,965.0,1350.0,675.0,680.0,4910.0,2490.0,2420.0,43305.0,23000.0,20300.0,425.0,165.0,260.0,2000.0,1005.0,995.0,0.0,0.0,0.0
131,2021A00032472,340.0,145.0,200.0,65800.0,31895.0,33905.0,155.0,55.0,100.0,200.0,105.0,95.0,3420.0,1720.0,1700.0,30240.0,15700.0,14535.0,275.0,120.0,150.0,35.0,20.0,15.0,20.0,0.0,15.0
132,2021A00032473,705.0,310.0,400.0,105225.0,50700.0,54525.0,180.0,100.0,80.0,2745.0,1335.0,1410.0,5265.0,2610.0,2665.0,45700.0,23560.0,22140.0,325.0,120.0,205.0,95.0,50.0,45.0,0.0,0.0,0.0
133,2021A00032474,225.0,95.0,130.0,38855.0,18740.0,20110.0,45.0,20.0,20.0,50.0,35.0,10.0,1140.0,535.0,605.0,20430.0,10550.0,9885.0,75.0,50.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
134,2021A00032475,230.0,95.0,140.0,88000.0,42455.0,45550.0,35.0,25.0,10.0,50.0,35.0,15.0,1660.0,840.0,820.0,47515.0,24975.0,22550.0,350.0,180.0,170.0,0.0,0.0,0.0,15.0,0.0,0.0
135,2021A00032476,25.0,0.0,20.0,24330.0,11945.0,12385.0,10.0,0.0,0.0,65.0,45.0,20.0,50.0,25.0,25.0,9250.0,5000.0,4250.0,130.0,65.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
136,2021A00032477,85.0,35.0,50.0,30775.0,15005.0,15770.0,15.0,15.0,0.0,375.0,200.0,180.0,110.0,70.0,40.0,14930.0,7645.0,7285.0,90.0,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
137,2021A00032478,55.0,20.0,35.0,33050.0,16125.0,16920.0,0.0,0.0,0.0,275.0,175.0,100.0,90.0,50.0,45.0,16060.0,8380.0,7670.0,120.0,65.0,55.0,0.0,0.0,0.0,30.0,20.0,10.0
138,2021A00032479,55.0,15.0,35.0,26770.0,13350.0,13415.0,10.0,0.0,10.0,30.0,0.0,20.0,25.0,15.0,10.0,8440.0,4610.0,3825.0,55.0,20.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
139,2021A00032480,35.0,15.0,15.0,17540.0,8780.0,8760.0,10.0,10.0,0.0,0.0,0.0,0.0,15.0,10.0,10.0,6255.0,3400.0,2865.0,120.0,50.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2021A00032481,1165.0,415.0,745.0,178850.0,83975.0,94875.0,535.0,255.0,280.0,405.0,235.0,175.0,14840.0,7635.0,7205.0,88125.0,46160.0,41965.0,1410.0,600.0,810.0,185.0,70.0,120.0,200.0,85.0,110.0
141,2021A00032482,35.0,10.0,30.0,33595.0,16830.0,16765.0,65.0,15.0,50.0,200.0,95.0,105.0,245.0,120.0,125.0,19800.0,10540.0,9255.0,300.0,105.0,190.0,0.0,0.0,0.0,50.0,35.0,20.0
142,2021A00032483,20.0,10.0,10.0,14770.0,7380.0,7390.0,0.0,0.0,0.0,15.0,0.0,0.0,55.0,25.0,30.0,5100.0,2725.0,2380.0,45.0,15.0,30.0,0.0,0.0,0.0,215.0,75.0,140.0
143,2021A00032484,10.0,10.0,0.0,11980.0,5950.0,6030.0,0.0,0.0,0.0,15.0,15.0,0.0,15.0,0.0,15.0,2445.0,1340.0,1105.0,40.0,20.0,20.0,0.0,0.0,0.0,20.0,10.0,10.0
144,2021A00032485,0.0,0.0,0.0,11640.0,5895.0,5745.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,65.0,40.0,3800.0,1955.0,1845.0,25.0,10.0,10.0,0.0,0.0,0.0,210.0,80.0,135.0
145,2021A00032486,10.0,0.0,10.0,27720.0,13645.0,14075.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,190.0,150.0,13165.0,7030.0,6130.0,50.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
146,2021A00032487,0.0,0.0,0.0,15875.0,8060.0,7810.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,20.0,25.0,4090.0,2215.0,1875.0,15.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0
147,2021A00032488,15.0,0.0,10.0,18020.0,9010.0,9010.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,25.0,25.0,5950.0,3135.0,2820.0,45.0,20.0,20.0,0.0,0.0,0.0,45.0,20.0,25.0
148,2021A00032489,45.0,20.0,15.0,30125.0,15210.0,14915.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,265.0,190.0,11605.0,6060.0,5545.0,60.0,40.0,20.0,0.0,0.0,0.0,240.0,130.0,115.0
149,2021A00032490,15.0,0.0,10.0,10960.0,5575.0,5385.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,3590.0,1955.0,1635.0,25.0,15.0,10.0,0.0,0.0,0.0,190.0,95.0,95.0
150,2021A00032491,10.0,0.0,10.0,25450.0,12595.0,12855.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,4505.0,2495.0,2010.0,40.0,15.0,20.0,0.0,0.0,0.0,85.0,35.0,45.0
151,2021A00032492,10.0,0.0,10.0,20130.0,10160.0,9965.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,20.0,10.0,3180.0,1775.0,1400.0,75.0,45.0,25.0,0.0,0.0,0.0,15.0,10.0,0.0
152,2021A00032493,40.0,30.0,10.0,41435.0,20605.0,20830.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,15.0,15.0,9450.0,5090.0,4360.0,145.0,65.0,80.0,0.0,0.0,0.0,20.0,10.0,0.0
153,2021A00032494,100.0,45.0,55.0,128285.0,62970.0,65310.0,15.0,10.0,0.0,15.0,10.0,0.0,735.0,435.0,300.0,34580.0,19075.0,15505.0,385.0,190.0,195.0,0.0,0.0,0.0,10.0,10.0,0.0
154,2021A00032495,0.0,0.0,0.0,8485.0,4220.0,4260.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,25.0,10.0,1590.0,865.0,730.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
155,2021A00032496,25.0,0.0,25.0,23085.0,11510.0,11575.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,15.0,15.0,5930.0,3110.0,2815.0,80.0,40.0,40.0,0.0,0.0,0.0,40.0,25.0,15.0
156,2021A00032497,10.0,0.0,0.0,28515.0,14150.0,14370.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,125.0,95.0,8275.0,4510.0,3765.0,335.0,155.0,185.0,0.0,0.0,0.0,90.0,30.0,60.0
157,2021A00032498,0.0,0.0,0.0,8480.0,4235.0,4240.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,0.0,1115.0,640.0,480.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0
158,2021A00032499,20.0,0.0,15.0,32835.0,16590.0,16240.0,10.0,0.0,10.0,10.0,10.0,0.0,215.0,115.0,95.0,11335.0,5820.0,5515.0,180.0,90.0,90.0,10.0,0.0,10.0,870.0,460.0,415.0
159,2021A00033501,115.0,45.0,70.0,77310.0,37060.0,40245.0,900.0,475.0,425.0,185.0,80.0,110.0,1990.0,1065.0,915.0,30935.0,16485.0,14445.0,530.0,205.0,325.0,165.0,100.0,65.0,110.0,50.0,55.0
160,2021A00033502,65.0,15.0,45.0,72280.0,35260.0,37020.0,210.0,120.0,90.0,100.0,60.0,40.0,860.0,435.0,425.0,19860.0,10610.0,9245.0,260.0,110.0,150.0,60.0,15.0,50.0,30.0,10.0,20.0
161,2021A00033506,10800.0,4740.0,6060.0,528700.0,244560.0,284140.0,20300.0,10690.0,9610.0,10600.0,5260.0,5340.0,98920.0,49570.0,49350.0,316740.0,167400.0,149340.0,8055.0,3395.0,4660.0,6375.0,3315.0,3065.0,445.0,185.0,265.0
162,2021A00033507,180.0,75.0,105.0,62020.0,28895.0,33130.0,140.0,75.0,65.0,190.0,90.0,95.0,440.0,205.0,230.0,38585.0,20590.0,17990.0,515.0,200.0,320.0,250.0,105.0,140.0,40.0,20.0,25.0
163,2021A00033509,190.0,70.0,120.0,44665.0,20850.0,23810.0,185.0,95.0,95.0,150.0,90.0,65.0,215.0,105.0,115.0,28365.0,15075.0,13295.0,430.0,180.0,245.0,60.0,20.0,40.0,30.0,0.0,25.0
164,2021A00033510,505.0,185.0,325.0,82095.0,37400.0,44695.0,1705.0,910.0,800.0,905.0,410.0,495.0,3380.0,1745.0,1630.0,67450.0,35320.0,32130.0,1500.0,530.0,970.0,570.0,280.0,290.0,115.0,45.0,65.0
165,2021A00033511,20.0,10.0,10.0,24940.0,11695.0,13250.0,80.0,35.0,45.0,65.0,35.0,35.0,110.0,55.0,60.0,17595.0,9455.0,8130.0,265.0,85.0,190.0,30.0,20.0,10.0,10.0,0.0,10.0
166,2021A00033512,295.0,100.0,195.0,78495.0,36560.0,41940.0,915.0,505.0,415.0,240.0,115.0,125.0,700.0,380.0,320.0,60790.0,32400.0,28390.0,850.0,340.0,510.0,565.0,235.0,330.0,345.0,170.0,180.0
167,2021A00033513,65.0,35.0,30.0,13640.0,6365.0,7275.0,45.0,25.0,20.0,175.0,90.0,90.0,35.0,25.0,10.0,10990.0,5660.0,5330.0,205.0,70.0,140.0,20.0,10.0,10.0,0.0,0.0,0.0
168,2021A00033514,160.0,70.0,95.0,46725.0,21475.0,25250.0,310.0,160.0,150.0,220.0,75.0,145.0,210.0,100.0,110.0,38810.0,20535.0,18275.0,605.0,220.0,380.0,125.0,55.0,65.0,115.0,50.0,60.0
169,2021A00033515,450.0,185.0,265.0,76975.0,35295.0,41680.0,1250.0,745.0,505.0,355.0,180.0,175.0,1410.0,650.0,755.0,62360.0,32575.0,29785.0,1335.0,505.0,825.0,360.0,210.0,150.0,345.0,140.0,205.0
170,2021A00033516,100.0,35.0,70.0,41525.0,19245.0,22280.0,305.0,170.0,130.0,150.0,85.0,60.0,205.0,110.0,95.0,34385.0,18390.0,16000.0,450.0,160.0,285.0,80.0,20.0,60.0,25.0,20.0,10.0
171,2021A00033518,3530.0,1545.0,1985.0,364015.0,168425.0,195590.0,39015.0,19335.0,19675.0,2075.0,1025.0,1045.0,52715.0,26820.0,25895.0,222245.0,117470.0,104780.0,3545.0,1475.0,2065.0,4000.0,1950.0,2055.0,225.0,110.0,120.0
172,2021A00033519,30430.0,13395.0,17035.0,528150.0,248340.0,279805.0,58140.0,28675.0,29460.0,60795.0,29930.0,30865.0,91465.0,45105.0,46360.0,378220.0,194935.0,183285.0,6775.0,3140.0,3640.0,11400.0,5880.0,5520.0,235.0,110.0,120.0
173,2021A00033520,62475.0,27945.0,34530.0,1274450.0,580640.0,693810.0,171980.0,88440.0,83540.0,99390.0,48285.0,51105.0,264155.0,133135.0,131025.0,845615.0,437290.0,408325.0,20730.0,9250.0,11480.0,21545.0,10985.0,10565.0,935.0,425.0,510.0
174,2021A00033521,21765.0,10090.0,11675.0,632455.0,297260.0,335190.0,183460.0,93755.0,89705.0,2190.0,1075.0,1120.0,181995.0,91755.0,90240.0,210865.0,112700.0,98165.0,7685.0,3455.0,4230.0,198630.0,103030.0,95600.0,30.0,20.0,15.0
175,2021A00033522,140.0,80.0,60.0,35485.0,16775.0,18710.0,1005.0,525.0,485.0,210.0,105.0,110.0,915.0,445.0,475.0,26225.0,13830.0,12390.0,245.0,75.0,175.0,1250.0,665.0,590.0,10.0,0.0,0.0
176,2021A00033523,2210.0,1005.0,1205.0,129580.0,60825.0,68750.0,4495.0,2405.0,2090.0,845.0,405.0,440.0,7200.0,3725.0,3475.0,88920.0,46910.0,42010.0,1615.0,660.0,955.0,2960.0,1485.0,1470.0,100.0,35.0,70.0
177,2021A00033524,4535.0,2005.0,2525.0,320535.0,149745.0,170790.0,22610.0,11475.0,11140.0,2560.0,1270.0,1290.0,61560.0,30855.0,30705.0,164530.0,85840.0,78690.0,2785.0,1145.0,1645.0,10615.0,5145.0,5470.0,35.0,10.0,30.0
178,2021A00033525,4765.0,2205.0,2560.0,309780.0,144770.0,165010.0,10200.0,5385.0,4815.0,3045.0,1500.0,1545.0,37980.0,18900.0,19080.0,183965.0,97665.0,86300.0,3535.0,1475.0,2055.0,7270.0,3860.0,3410.0,375.0,140.0,240.0
179,2021A00033526,2410.0,1070.0,1340.0,286590.0,133970.0,152615.0,3835.0,2110.0,1725.0,1250.0,575.0,680.0,11060.0,5580.0,5480.0,159155.0,83660.0,75495.0,2575.0,1020.0,1550.0,2370.0,1060.0,1310.0,220.0,105.0,115.0
180,2021A00033528,190.0,110.0,80.0,71340.0,33840.0,37500.0,230.0,110.0,115.0,130.0,80.0,55.0,560.0,250.0,310.0,41870.0,22445.0,19425.0,375.0,120.0,260.0,95.0,70.0,30.0,165.0,85.0,80.0
181,2021A00033529,545.0,235.0,315.0,76155.0,35495.0,40665.0,1895.0,985.0,910.0,175.0,90.0,85.0,2470.0,1260.0,1210.0,56905.0,30060.0,26840.0,845.0,335.0,515.0,3065.0,1590.0,1480.0,450.0,190.0,260.0
182,2021A00033530,5600.0,2595.0,3000.0,307540.0,145175.0,162360.0,19595.0,10830.0,8760.0,1490.0,810.0,680.0,38675.0,19490.0,19185.0,189585.0,101710.0,87870.0,4460.0,1905.0,2555.0,12310.0,6665.0,5645.0,125.0,55.0,70.0
183,2021A00033531,340.0,160.0,175.0,50770.0,24055.0,26715.0,575.0,275.0,295.0,125.0,75.0,50.0,375.0,215.0,160.0,27315.0,14470.0,12845.0,395.0,185.0,215.0,200.0,130.0,75.0,20.0,15.0,10.0
184,2021A00033532,330.0,150.0,180.0,67975.0,31780.0,36195.0,765.0,415.0,350.0,85.0,50.0,35.0,1015.0,535.0,480.0,47475.0,25380.0,22095.0,510.0,190.0,320.0,2050.0,1070.0,980.0,55.0,20.0,40.0
185,2021A00033534,185.0,95.0,90.0,56200.0,26445.0,29755.0,290.0,155.0,135.0,55.0,25.0,30.0,435.0,215.0,220.0,35690.0,18980.0,16715.0,430.0,190.0,235.0,110.0,65.0,45.0,20.0,15.0,0.0
186,2021A00033536,260.0,125.0,140.0,66505.0,31430.0,35085.0,420.0,230.0,190.0,85.0,45.0,40.0,840.0,460.0,380.0,33180.0,17755.0,15425.0,410.0,165.0,250.0,200.0,90.0,115.0,185.0,100.0,85.0
187,2021A00033537,2830.0,1320.0,1515.0,259295.0,123645.0,135650.0,7375.0,4550.0,2825.0,985.0,475.0,505.0,30145.0,15365.0,14780.0,109000.0,58300.0,50700.0,1665.0,695.0,970.0,4340.0,2290.0,2045.0,85.0,30.0,55.0
188,2021A00033538,150.0,60.0,90.0,74280.0,34805.0,39475.0,905.0,525.0,380.0,140.0,80.0,60.0,925.0,495.0,430.0,48350.0,25730.0,22615.0,655.0,255.0,405.0,300.0,140.0,160.0,345.0,175.0,165.0
189,2021A00033539,3830.0,1765.0,2060.0,250910.0,115265.0,135645.0,8820.0,5060.0,3760.0,2045.0,1015.0,1035.0,35520.0,18145.0,17375.0,183310.0,96660.0,86650.0,4370.0,1915.0,2455.0,4160.0,2185.0,1970.0,495.0,175.0,320.0
190,2021A00033540,105.0,50.0,55.0,40650.0,19505.0,21140.0,60.0,30.0,25.0,35.0,10.0,20.0,175.0,95.0,85.0,18980.0,10095.0,8880.0,200.0,75.0,120.0,55.0,35.0,20.0,0.0,0.0,0.0
191,2021A00033541,90.0,45.0,45.0,42130.0,19700.0,22430.0,400.0,230.0,175.0,60.0,35.0,25.0,595.0,335.0,255.0,28070.0,15195.0,12875.0,385.0,180.0,210.0,125.0,55.0,75.0,240.0,120.0,115.0
192,2021A00033542,145.0,65.0,75.0,55580.0,26000.0,29575.0,345.0,185.0,155.0,355.0,200.0,155.0,520.0,270.0,250.0,41485.0,22120.0,19370.0,540.0,200.0,340.0,165.0,105.0,55.0,45.0,15.0,20.0
193,2021A00033543,2720.0,1245.0,1480.0,291855.0,136405.0,155450.0,6005.0,3170.0,2840.0,3370.0,1730.0,1640.0,9260.0,4825.0,4440.0,205375.0,108825.0,96550.0,3085.0,1245.0,1845.0,2755.0,1460.0,1295.0,650.0,325.0,330.0
194,2021A00033544,130.0,55.0,70.0,34235.0,16065.0,18170.0,155.0,90.0,65.0,290.0,155.0,140.0,40.0,15.0,25.0,29260.0,15475.0,13785.0,320.0,95.0,230.0,75.0,55.0,20.0,65.0,45.0,15.0
195,2021A00033546,10.0,10.0,0.0,11040.0,5255.0,5785.0,35.0,15.0,20.0,85.0,35.0,50.0,0.0,0.0,0.0,8915.0,4940.0,3980.0,150.0,60.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0
196,2021A00033547,185.0,80.0,110.0,69040.0,33000.0,36045.0,335.0,200.0,140.0,90.0,40.0,55.0,295.0,175.0,115.0,32770.0,17885.0,14890.0,690.0,315.0,375.0,110.0,40.0,65.0,60.0,20.0,45.0
197,2021A00033548,260.0,125.0,135.0,50675.0,23775.0,26905.0,260.0,160.0,95.0,80.0,30.0,50.0,145.0,75.0,70.0,30680.0,16195.0,14490.0,455.0,180.0,280.0,60.0,35.0,20.0,245.0,90.0,160.0
198,2021A00033549,120.0,65.0,60.0,24535.0,11655.0,12880.0,35.0,25.0,10.0,120.0,60.0,60.0,45.0,20.0,25.0,20000.0,10950.0,9050.0,385.0,145.0,240.0,20.0,0.0,20.0,285.0,140.0,140.0
199,2021A00033551,10.0,10.0,0.0,7430.0,3435.0,3995.0,0.0,0.0,0.0,15.0,0.0,10.0,0.0,0.0,0.0,5220.0,2825.0,2390.0,110.0,45.0,65.0,0.0,0.0,0.0,875.0,400.0,475.0
200,2021A00033552,25.0,10.0,15.0,14710.0,7200.0,7505.0,110.0,60.0,45.0,15.0,10.0,0.0,0.0,0.0,0.0,6970.0,3860.0,3110.0,105.0,25.0,75.0,0.0,0.0,0.0,190.0,75.0,115.0
201,2021A00033553,310.0,135.0,180.0,103835.0,48915.0,54915.0,1325.0,845.0,485.0,180.0,95.0,85.0,1545.0,840.0,705.0,54120.0,28775.0,25340.0,925.0,400.0,525.0,540.0,320.0,215.0,380.0,135.0,240.0
202,2021A00033554,35.0,20.0,10.0,18675.0,8685.0,9990.0,180.0,90.0,85.0,35.0,15.0,20.0,50.0,40.0,10.0,11590.0,6340.0,5245.0,170.0,65.0,105.0,80.0,40.0,40.0,20.0,15.0,0.0
203,2021A00033556,35.0,25.0,10.0,53045.0,25510.0,27530.0,405.0,270.0,130.0,75.0,45.0,30.0,235.0,160.0,70.0,21655.0,11750.0,9900.0,360.0,170.0,195.0,250.0,150.0,100.0,485.0,240.0,245.0
204,2021A00033557,180.0,75.0,105.0,65830.0,30700.0,35130.0,520.0,340.0,180.0,90.0,35.0,60.0,370.0,220.0,150.0,43265.0,23085.0,20180.0,670.0,305.0,365.0,315.0,190.0,120.0,735.0,310.0,430.0
205,2021A00033558,285.0,135.0,150.0,81015.0,37880.0,43135.0,1390.0,905.0,485.0,135.0,65.0,65.0,1090.0,610.0,480.0,57960.0,31125.0,26835.0,1150.0,490.0,660.0,290.0,140.0,145.0,1035.0,505.0,535.0
206,2021A00033559,30.0,10.0,20.0,9425.0,4330.0,5100.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,8420.0,4520.0,3900.0,145.0,75.0,65.0,0.0,0.0,0.0,1125.0,535.0,585.0
207,2021A00033560,60.0,25.0,35.0,30705.0,14925.0,15785.0,165.0,90.0,75.0,55.0,15.0,35.0,125.0,70.0,50.0,29650.0,15645.0,14010.0,385.0,140.0,245.0,60.0,30.0,30.0,3825.0,1920.0,1915.0
208,2021A00034601,0.0,0.0,0.0,10795.0,5370.0,5425.0,0.0,0.0,0.0,15.0,0.0,0.0,35.0,25.0,10.0,8025.0,4360.0,3670.0,110.0,30.0,80.0,0.0,0.0,0.0,65.0,25.0,45.0
209,2021A00034602,70.0,40.0,30.0,57750.0,28260.0,29495.0,175.0,115.0,60.0,140.0,60.0,85.0,285.0,165.0,120.0,23105.0,12435.0,10670.0,365.0,115.0,250.0,415.0,200.0,220.0,250.0,110.0,140.0
210,2021A00034603,15.0,0.0,10.0,45365.0,22405.0,22965.0,80.0,40.0,45.0,70.0,35.0,30.0,425.0,190.0,235.0,9210.0,5015.0,4195.0,125.0,55.0,70.0,260.0,155.0,105.0,20.0,10.0,10.0
211,2021A00034604,0.0,0.0,0.0,6015.0,3005.0,3010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2410.0,1330.0,1085.0,45.0,20.0,20.0,0.0,0.0,0.0,10.0,10.0,0.0
212,2021A00034605,0.0,0.0,0.0,7685.0,3635.0,4050.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,4720.0,2645.0,2075.0,65.0,20.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
213,2021A00034606,20.0,15.0,0.0,5095.0,2430.0,2665.0,20.0,0.0,15.0,0.0,0.0,0.0,35.0,10.0,15.0,3905.0,2125.0,1775.0,65.0,25.0,35.0,0.0,0.0,0.0,485.0,245.0,240.0
214,2021A00034607,125.0,55.0,70.0,33720.0,15835.0,17880.0,1845.0,1025.0,825.0,45.0,15.0,25.0,550.0,255.0,295.0,30470.0,15975.0,14495.0,400.0,185.0,210.0,445.0,230.0,215.0,330.0,120.0,215.0
215,2021A00034608,0.0,0.0,0.0,7445.0,3660.0,3785.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4185.0,2300.0,1890.0,60.0,25.0,40.0,0.0,0.0,0.0,565.0,290.0,270.0
216,2021A00034609,20.0,0.0,15.0,11380.0,5365.0,6020.0,225.0,115.0,105.0,0.0,0.0,0.0,80.0,35.0,45.0,9860.0,5165.0,4695.0,220.0,105.0,115.0,155.0,90.0,60.0,390.0,190.0,200.0
